id,popularity,revenue,keywords
10378,0.25618,0,mobbing
15208,0.400485,0,countess
14212,0.399345,0,death by hanging
12245,0.395538,0,oxford
14215,0.39314,0,shotgun
14073,0.389554,13000000,hindu
8617,0.388417,14796236,blood on shirt
14476,0.383036,0,clubbing
13973,0.382852,3830137,sex addiction
13990,0.371517,2899975,summer
8944,0.368391,6673422,independent film
13300,0.363031,194287,independent film
15801,0.361308,44872,friends
14728,0.361127,0,vampire
14556,0.360706,0,airport
8884,0.359106,0,masked vigilante
63287,0.358438,0,independent film
17314,0.357127,0,debt
1782,0.35254,0,doctor
13805,0.812489,14109284,mortal danger
14048,0.344268,2957978,passion
14771,0.233961,0,cult comedy
12412,0.359217,9323833,toscana
20036,0.337577,0,honeymoon
18570,0.43785,0,organic food
13596,0.335116,36620508,bar
8279,0.333395,23550000,city portrait
16179,0.32907,0,pedophile
10185,0.326352,3533227,vegetarian
13256,0.32288,2033165,soldier
31216,0.315842,0,lesbian interest
18616,0.31438,0,burned alive
13007,0.312842,0,jew
10187,0.308655,17600000,fox news
13793,0.308286,1107542,past
9022,0.305643,0,texas
13094,0.303895,0,loser
16005,0.287248,0,road trip
23963,0.292965,0,winter
60086,0.288067,0,farm
13107,0.283736,1829917,terminal illness
8266,0.283048,0,world war ii
14940,0.282915,165888,chinese woman
10523,0.282905,29506464,u.s. president
15741,0.280928,0,psychiatrist
14438,0.280555,33456317,firemen
12890,0.278543,10569964,student
16061,0.27822,0,engineer
8669,0.274362,0,medicine
12400,0.267935,0,video surveillance
8929,0.267577,0,underage soldier
10488,0.768409,100076342,shipwreck
10289,0.265233,0,scientist
14643,0.259356,0,reality spoof
13058,0.257241,0,drug use
13260,0.25588,33472850,flint michigan
16409,0.253956,14879423,father daughter relationship
14833,0.245327,0,suspense
16611,0.190238,0,broken leg
21910,0.244375,0,alien
4627,0.243765,0,middle ages
8942,0.232479,0,survival
3511,0.447804,0,dream
14255,0.229916,0,scissors
15342,0.22711,0,bodyguard
20313,0.224721,0,live
22152,0.224208,0,adultery
14541,0.222747,0,stand-up
15088,0.222071,0,figure skating
14054,0.220417,414404,small town
168643,0.214856,0,plastic surgery
21182,0.079463,0,musical
31299,0.204746,0,friendship
19311,0.204302,0,woman director
19237,0.19789,0,independent film
15511,0.376053,0,vegetable
63315,0.188351,0,friends
15126,0.180992,0,road movie
22600,0.178752,0,organized crime
16450,0.172834,0,murder
13996,0.168979,4040588,winzer
14859,0.161881,0,independent film
12621,0.161594,0,theatre milieu
15531,0.160986,0,rivalry
26901,0.160382,11295,gay romance
16867,0.199865,0,independent film
16919,0.156088,0,music festival
7351,0.281186,1300000,money delivery
12179,0.154248,0,osama bin laden
15011,0.152386,0,mental institution
13003,0.251071,0,election
16277,0.258333,0,teachers and students
16279,0.464581,900689,comeback
8747,0.144854,0,sydney
43727,0.135015,0,sex
7944,0.134057,0,legend
20764,0.086287,107559,moral conflict
26018,0.1298,0,cancer
20033,0.120405,0,family
8899,0.117631,0,fictitious marriage
20529,0.11599,0,gossip
15942,0.113456,0,canabis
13636,0.111351,307811,steroids
13797,0.107245,0,damage
16999,0.101733,0,knight
20034,0.121316,0,stabbed in the eye
11115,0.093988,0,callgirl
12410,0.092364,0,nazism
19197,0.08972,0,torture
15705,0.089104,0,sex
14758,0.083339,0,misfit
19375,0.07254,119563,musical
16194,0.329196,0,australian new wave
18094,0.161552,0,friendship
13180,0.067761,0,economic theory
13359,0.021371,7700000,creationism
8064,0.064319,0,drug traffic
20113,0.060669,0,surfing
27258,0.045194,0,family
14582,0.044583,0,platoon
8908,0.043578,0,soccer
18635,0.033634,0,travelling person
17358,0.033615,0,crime
70027,0.030719,0,music
19079,0.028143,0,daughter
27621,0.020272,0,bollywood
12411,0.01752,0,apartheid
39393,0.089871,0,gun
15125,0.007487,0,space
33295,0.005391,887029,basketball
161337,8.411577,0,vampire
1771,7.959228,370569774,world war ii
64690,5.903353,76175166,blood splatter
12445,5.711315,1327817822,frog
1865,4.95513,1021683000,mutiny
61791,4.50453,482860185,cage
10195,4.12352,444115007,shield
49530,3.596188,173930596,time
47327,3.355611,28931401,premarital sex
27582,3.186679,51070807,prostitute
45612,2.994474,147332697,fantasy
56292,2.95274,694713380,mission
50646,2.924415,142851197,marriage crisis
65754,2.776061,232617430,hacker
51876,2.754426,161849455,stalking
49444,2.726573,665692281,fleet
50546,2.690458,214918407,blackmail
51540,2.686643,117000000,employee
39254,2.657014,299268508,sport
50544,2.633754,150483765,romance
52449,2.604249,216197492,school
58574,2.579776,334615000,criminal mastermind
49013,2.454226,559852396,comedy
44912,2.419805,219851172,superhero
45243,2.411533,254455986,undercover cop
41630,2.252505,147780440,cemetery
17578,2.2343,371940071,treasure
55721,2.208685,288383523,alcohol
48988,2.164361,83160734,marriage
37686,2.026717,260095987,pistol
23629,1.972826,89792502,asylum
49730,1.934043,89162162,fairy tale
50619,1.888096,712171856,duringcreditsstinger
76025,1.885979,17693675,sex addiction
58224,1.825552,187361754,zoo
8967,1.821261,54674226,telegram
46529,1.794214,144492830,teenage boy
46195,1.710793,484635760,bird
74643,1.644472,133432856,movie studio
38317,1.64314,169852759,scientist
49849,1.640256,174822325,arizona
86130,1.620507,0,magic
57212,1.592819,177584879,farm life
40807,1.531633,39187783,therapist
44896,1.499109,245724603,pet
49520,1.493933,75450437,wish
44826,1.488615,185770160,film director
50348,1.482692,85412898,jury
71676,1.481016,149217355,superhero
51828,1.470363,59389433,job
48171,1.465299,96047633,hospital
51162,1.425344,14460000,aftercreditsstinger
52451,1.407986,132274484,musketeer
73358,1.401424,0,johnny worricker
58232,1.388994,1749457,birthday party
71672,1.36998,0,snow
59436,1.367727,151119219,detective
38321,1.344998,78309131,dystopia
51052,1.301204,0,duringcreditsstinger
57157,1.285106,22939027,writer
59440,1.246852,23057115,beating
59965,1.246595,82087155,hero
48138,1.246283,130786397,coma
38050,1.241191,127869379,hat
37958,1.240414,226904017,zeus
60420,1.22871,3542353,customs
59861,1.215505,36160375,teacher
39513,1.213405,97552050,alien space craft
69798,1.208771,88025781,briton abroad
62835,1.205338,60965854,female assassin
44943,1.19533,202466756,marine corps
55779,1.176723,157887643,crash
63492,1.120851,30426096,magazine
23047,1.11981,88100000,ambush
75900,1.116674,35057696,historical figure
71469,1.107689,64626786,moscow
50014,1.105855,124272124,exploitation
75174,1.102011,77278331,wolf
60308,1.081676,110206216,baseball
71859,1.079441,6038942,killing spree
49950,1.074793,40492759,obsession
49517,1.058691,0,spying
40805,1.058342,227817248,assassin
49022,1.055533,59901913,based on novel
37430,1.054256,48795021,princess
74018,1.052549,0,high school
58233,1.048895,160078586,prime minister
39538,1.045866,135458097,infection
73937,1.038162,7448385,honeymoon
38117,1.029084,43165571,beautiful woman
55465,1.024786,35387212,christmas tree
60935,1.013771,28128670,prequel
59108,1.013101,152930623,billionaire
62838,1.011185,142044638,caterer
38319,1.004841,26121638,virgin
56590,0.985304,0,super powers
89708,0.982341,0,fast motion scene
63710,0.954335,0,sequel
50357,0.941604,25562924,infection
58151,0.93488,24922237,remake
65759,0.93092,150406466,aftercreditsstinger
41446,0.929466,97138686,knife
50321,0.921653,38992758,rescue
59678,0.91973,3964682,chase
60307,0.917718,72417394,middle school
64685,0.907952,55247881,scavenger hunt
59197,0.907622,0,spaceship
64639,0.897265,10324441,bar
74534,0.895829,136836156,telemarketing
41513,0.879003,563749323,based on comic book
51999,0.876731,908000,cigarette
50456,0.863804,63782078,strip club
70670,0.859651,15699707,art gallery
85435,0.852907,29007412,wedding
64586,0.851701,0,limousine
49020,0.847636,864659,friendship
62046,0.846188,3142154,bank robbery
50839,0.846125,19504039,wall street
45772,0.827785,189712432,forbidden love
55846,0.815155,741875,police detective
52067,0.812252,6861102,one-night stand
65057,0.808336,177243185,cheating wife
50359,0.806735,183953723,easter
23514,0.806361,24000000,tv debate
68684,0.803764,0,slasher
67913,0.802769,19560274,drug smuggle
59968,0.80048,17273593,family clan
63493,0.786615,610986,infidelity
68817,0.785489,63543328,dance
45156,0.780354,1296937,co-worker
70578,0.780318,9612469,cocaine
72113,0.779648,27603069,hamster
55420,0.779536,1776935,janitor
10316,0.771868,75993061,dirty tricks
38356,0.760503,1123746996,traitor
72571,0.760193,205703818,sequel
63207,0.755324,0,protective father
44564,0.747362,67112664,secret
50725,0.734516,6928068,night
75802,0.731793,9504139,court trial
38753,0.709051,0,gangster
83899,0.706395,14347000,gore
81390,0.70252,25345000,kidnapper
64328,0.699052,165184237,robot
56288,0.688697,85564310,secret agent
44945,0.687144,120000,lie
69778,0.682356,0,orgy
38684,0.679469,34710627,painting
49012,0.661178,45735397,character name in title
65851,0.658653,0,buffalo
49494,0.658095,27122040,ancient rome
91550,0.628144,0,teenage girl
80591,0.626306,868439,bathtub
83564,0.625531,0,pixar animated short
81250,0.607142,0,teenager
58428,0.604152,78396,beer
47760,0.601594,163265,book
79113,0.597095,0,butler
101173,0.597001,1072602,market
88794,0.588821,84606030,fbi director
48340,0.587045,108609310,adventure
70868,0.58425,30551495,family vacation
48231,0.580694,27462041,sigmund freud
43959,0.578282,47088990,shark attack
62206,0.570978,40547440,pizza boy
77949,0.570634,209696,classroom
57089,0.566856,13521829,little red riding hood
74308,0.564556,72689,face slap
69735,0.559451,0,based on comic book
58443,0.545038,0,south africa
71677,0.531976,0,karate
55787,0.530139,114156230,veterinary
69668,0.528255,38502340,extension ladder
55720,0.524684,1759252,immigrant
59296,0.52043,1378,love
75622,0.512775,972512,title spoken by character
50837,0.509793,3538446,boundary violations
64720,0.509532,3099314,sanity
51588,0.506031,10130000,fountain
57276,0.49518,14624826,choreography
145316,0.493696,0,animation
86812,0.486641,0,hand clapping game
73567,0.482368,3665069,deal
82424,0.478285,0,fast food
38322,0.475663,83615414,sequel
50698,0.472008,0,insane asylum
70584,0.470726,0,puzzle box
65291,0.464885,0,character name in title
50217,0.46351,2500000,bankrupt
74726,0.45584,0,splatter
62837,0.455555,95404397,animal in title
60405,0.451669,0,spin off
81025,0.449357,34564651,desert
77269,0.4483,0,urban
55292,0.44615,33662874,martial arts
65599,0.444519,0,suffering
80410,0.440242,0,sword and sorcerery
51497,0.436803,626137675,death of a friend
71208,0.434672,0,one-night stand
79777,0.43132,303877,sarajevo
71689,0.43079,0,one-sided love
73588,0.424885,0,female stalker
85449,0.42488,0,woman director
57119,0.423412,37710610,class differences
65218,0.420673,0,narration
92182,0.419201,13101672,suspense
51209,0.418255,1188194,reference to richard nixon
65034,0.417183,0,financial crisis
9364,0.414629,100915,moor
70196,0.414037,0,war in afghanistan
57586,0.413573,15240456,lion
84355,0.524527,3200000,romance
93394,0.411983,0,racism
59860,0.410616,17425000,look-alike
55725,0.410207,10654385,lawyer
63749,0.409144,0,shark
83384,0.400027,0,toy store
50671,0.396898,0,undressing
44754,0.395082,46495,nightmare
68818,0.388036,623528,treachery
54093,0.386031,0,teenage boy
73456,0.385492,0,animation
103516,0.42001,0,uniform
76122,0.37824,0,iron man
46221,0.374156,0,dark
91070,0.372627,30905,friendship
51993,0.230763,144633,urination
71688,0.37054,114956699,argentina
84226,0.368965,0,survival
48572,0.548602,1104682,pastor
76535,0.653289,0,marvel cinematic universe
62630,0.363036,5728213,pervertion
78381,0.362217,0,writer
74306,0.36105,122550,social commentary
38543,0.353745,0,fight
80038,0.580586,12186625,best friend
70006,0.349834,0,fistfight
65055,0.339565,10126458,dirty cop
62441,0.337281,0,manchester united
49010,0.567753,672648,shotgun
51017,0.334274,53213633,family clan
40161,0.334152,0,decoy
75074,0.282795,0,inspiring story
56780,0.318142,4627375,coercion
91549,0.317511,3838,school girl
70577,0.311488,0,serial killer
53487,0.307661,11790979,new mexico
66945,0.303053,0,restaurant
66125,0.30289,0,cemetery
57812,0.301469,0,ufo
82501,0.301119,0,waitress
75595,0.300901,0,runaway
76815,0.295513,0,virginity
45054,0.293453,0,independent film
73873,0.283696,5634828,maid
79628,0.282136,0,motorcycle racing
54271,0.292417,0,boxing match
72477,0.28038,957240,multiple murders
73686,0.280206,5576725,thief
86593,0.279592,0,parole
60302,0.276399,0,infidelity
57353,0.275946,0,senator
59006,0.273555,0,independent film
76420,0.273056,0,catwoman
75720,0.269272,0,nature
73933,0.268708,0,frankenstein
64678,0.264294,1406224,artist
58882,0.263908,1332231,duringcreditsstinger
75345,0.263732,0,pill
74777,0.262882,0,returned alive
54320,0.260875,0,astronaut
73939,0.260544,0,sapphism
77878,0.259273,3759582,political assassination
73818,0.285594,0,forest
93188,0.257025,0,1970s
54662,0.256421,0,youtube
70821,0.254363,0,betrayal
66164,0.383267,0,sadistic sex
51995,0.244752,0,spirituality
79120,0.243777,469947,one-night stand
74725,0.198863,171760,murderer
60803,0.229734,0,teenager
54518,0.226575,98441954,pop singer
69278,0.094131,0,knife
63197,0.21606,0,independent film
30618,0.214172,0,drifter
168210,0.212229,0,based on novel
73958,0.211125,0,light
50081,0.210653,7732325,human being-animal relationship
81167,0.271394,0,interview
75190,0.1052,0,ventriloquist
105945,0.196225,0,insurgent
137145,0.195415,0,steam room
58699,0.195283,101236,independent film
82532,0.193681,4417580,destiny
76346,0.189998,0,disney short
38541,0.189663,22000,septic tank
80530,0.070508,0,multiple sclerosis
51994,0.187971,1126525,wife
59726,0.103268,0,pagan
61348,0.144722,0,therapy
66150,0.181427,225861,clip show
49538,0.164515,344420111,mine
31880,0.250308,0,independent film
60170,0.208023,0,world war ii
51996,0.17304,790421,salesman
79771,0.215977,0,anthology
79040,0.171586,0,survival
81440,0.169357,0,christmas
59883,0.18015,0,hero
80767,0.167149,2550508,sushi restaurant
82932,0.161003,0,scientifically inaccurate
83896,0.159707,0,killer shark
82743,0.068431,0,farm house
414419,0.146477,0,revenge
82685,0.145217,0,shower
53776,0.140428,0,inheritance
67675,0.135239,18663238,duringcreditsstinger
75964,0.256142,0,song
70574,0.133719,0,body possession
64854,0.133595,0,telekinesis
56906,0.409151,0,flashlight
65058,0.129723,223959,behind the scenes
63686,0.122656,3100000,castle
82620,0.122543,0,american football coach
83443,0.111553,0,woman director
70585,0.104959,0,serial killer
62796,0.098896,15,love
77801,0.08891,0,media
81330,0.3527,0,pizzeria
75301,0.083269,286201,the muppets
70386,0.082769,0,new zealand
61488,0.132211,0,post-grunge
86577,0.073751,0,global
84170,0.072781,0,peace
58492,0.277237,621951,duringcreditsstinger
66942,0.062682,0,independent film
80337,0.060996,0,film preservation
83860,0.047706,5355847,month in title
202241,0.044221,0,from rags to riches
67885,0.028207,0,sport
81716,0.026495,0,aids
125336,0.006925,0,hindi cinema
145312,0.018633,0,rich parents
72744,0.010997,0,musician
70845,0.004886,0,driving under the influence
86549,0.004748,0,gay romance
121,8.095275,926287400,middle-earth (tolkien)
672,6.012584,876688482,magic language
425,4.467513,383257136,squirrel
2501,3.628943,214034224,assassin
1576,3.326646,102441078,dystopia
557,3.241129,821708551,thanksgiving
1894,3.128314,649398328,army
640,2.973115,352114312,fbi agent
608,2.388226,441818803,sun glasses
423,2.364204,120072577,radio station
180,2.103595,358372926,hologram
11544,2.095296,145771527,hawaii
4108,1.955546,43928932,auto
7451,1.936728,277448382,cold war
9016,1.936492,109578115,space marine
170,1.839408,82719885,submachine gun
7303,1.809883,154906693,mistaken identity
36586,1.778527,155010032,silver
3131,1.75153,193772504,immigrant
4547,1.694723,196397415,housebreaking
10996,1.594587,169956806,bird
11452,1.568528,38275483,doggystyle
65,1.558805,215000000,adolescence
2022,1.525009,171269535,ferrari
455,1.496493,76578641,tradition
14128,1.494612,0,anthropomorphic animal
2642,1.486895,93354918,romantic comedy
2675,1.381699,408247917,peasant
565,1.359987,249348933,poltergeist
12536,1.329683,0,house
10229,1.297822,41227069,north carolina
8346,1.271588,368744044,greece
245,1.263507,129000000,single parent
12448,1.255939,0,wretch
9884,1.216798,78382433,colombia
1817,1.20464,97837138,psychopath
201,1.204615,67312826,ambush
7299,1.191235,5359645,totalitarian regime
9962,1.182695,16856124,jealousy
590,1.17681,108846072,gay
4147,1.165599,181001478,shot in the chin
818,1.15929,296633907,brother brother relationship
9021,1.118663,172855065,home
320,1.111488,113714830,fbi
9645,1.090465,68349884,ghost ship
